Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1
2686074826	Ga0133563_11165	Predicted N-acyltransferase, GNAT family	2684622912	Lactobacillus apis Lb_185	2
2686078312	Ga0133561_1155	Predicted neuraminidase (sialidase)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074463	Ga0133564_111741	Predicted nuclease of the RNAse H fold, HicB family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077549	Ga0133562_121000	Predicted nucleotidyltransferase	2684622913	Lactobacillus melliventris Lb_184	2
2686079400	Ga0133561_111163	Predicted nucleotidyltransferase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075684	Ga0133563_111038	Predicted nucleotidyltransferase	2684622912	Lactobacillus apis Lb_185	2
2686073972	Ga0133564_111242	Predicted nucleotidyltransferase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078596	Ga0133561_11343	Predicted oxidoreductase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076867	Ga0133562_12309	Predicted oxidoreductase	2684622913	Lactobacillus melliventris Lb_184	2
2686073064	Ga0133564_11319	Predicted oxidoreductase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686073261	Ga0133564_11521	Predicted oxidoreductase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074873	Ga0133563_11212	Predicted oxidoreductase	2684622912	Lactobacillus apis Lb_185	2
2686076595	Ga0133562_1234	Predicted oxidoreductase	2684622913	Lactobacillus melliventris Lb_184	2
2686079271	Ga0133561_111032	Predicted oxidoreductase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073375	Ga0133564_11636	Predicted PurR-regulated permease PerM	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078869	Ga0133561_11622	Predicted PurR-regulated permease PerM	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075170	Ga0133563_11515	Predicted PurR-regulated permease PerM	2684622912	Lactobacillus apis Lb_185	2
2686076968	Ga0133562_12410	Predicted PurR-regulated permease PerM	2684622913	Lactobacillus melliventris Lb_184	2
2686075924	Ga0133563_111283	Predicted RNA-binding protein, contains ribosomal protein S1 (RPS1) domain	2684622912	Lactobacillus apis Lb_185	2
2686079639	Ga0133561_111406	Predicted RNA-binding protein, contains ribosomal protein S1 (RPS1) domain	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074206	Ga0133564_111481	Predicted RNA-binding protein, contains ribosomal protein S1 (RPS1) domain	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077698	Ga0133562_121154	preprotein translocase subunit SecE	2684622913	Lactobacillus melliventris Lb_184	2
2686079551	Ga0133561_111318	preprotein translocase subunit SecE	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075814	Ga0133563_111173	preprotein translocase subunit SecE	2684622912	Lactobacillus apis Lb_185	2
2686074111	Ga0133564_111386	preprotein translocase subunit SecE	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075034	Ga0133563_11377	preprotein translocase subunit SecG	2684622912	Lactobacillus apis Lb_185	2
2686078751	Ga0133561_11502	preprotein translocase subunit SecG	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076841	Ga0133562_12282	preprotein translocase subunit SecG	2684622913	Lactobacillus melliventris Lb_184	2
2686073236	Ga0133564_11495	preprotein translocase subunit SecG	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077653	Ga0133562_121109	preprotein translocase subunit YajC	2684622913	Lactobacillus melliventris Lb_184	2
2686078376	Ga0133561_11120	prevent-host-death family protein	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076364	Ga0133562_11123	prevent-host-death family protein	2684622913	Lactobacillus melliventris Lb_184	2
2686072853	Ga0133564_11105	prevent-host-death family protein	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077082	Ga0133562_12524	Primase C terminal 1 (PriCT-1)	2684622913	Lactobacillus melliventris Lb_184	2
2686079468	Ga0133561_111234	Primase C terminal 1 (PriCT-1)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079415	Ga0133561_111179	primosomal protein DnaI	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076503	Ga0133562_11264	probable phosphoglycerate mutase	2684622913	Lactobacillus melliventris Lb_184	2
2686077597	Ga0133562_121049	probable phosphoglycerate mutase	2684622913	Lactobacillus melliventris Lb_184	2
2686074131	Ga0133564_111406	probable phosphoglycerate mutase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079066	Ga0133561_11821	probable phosphoglycerate mutase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074023	Ga0133564_111294	probable phosphoglycerate mutase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686073609	Ga0133564_11872	probable phosphoglycerate mutase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074823	Ga0133563_11162	probable phosphoglycerate mutase	2684622912	Lactobacillus apis Lb_185	2
2686074833	Ga0133563_11172	probable phosphoglycerate mutase	2684622912	Lactobacillus apis Lb_185	2
2686077210	Ga0133562_12654	probable phosphoglycerate mutase	2684622913	Lactobacillus melliventris Lb_184	2
2686079567	Ga0133561_111334	probable phosphoglycerate mutase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075831	Ga0133563_111190	probable phosphoglycerate mutase	2684622912	Lactobacillus apis Lb_185	2
2686074201	Ga0133564_111476	probable phosphoglycerate mutase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077804	Ga0133562_121260	probable phosphoglycerate mutase	2684622913	Lactobacillus melliventris Lb_184	2
2686079634	Ga0133561_111401	probable phosphoglycerate mutase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075920	Ga0133563_111279	probable phosphoglycerate mutase	2684622912	Lactobacillus apis Lb_185	2
2686078529	Ga0133561_11275	probable phosphoglycerate mutase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075733	Ga0133563_111088	probable phosphoglycerate mutase	2684622912	Lactobacillus apis Lb_185	2
2686072984	Ga0133564_11238	probable phosphoglycerate mutase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077718	Ga0133562_121174	probable phosphoglycerate mutase	2684622913	Lactobacillus melliventris Lb_184	2
2686075360	Ga0133563_11707	probable phosphoglycerate mutase	2684622912	Lactobacillus apis Lb_185	2
2686078501	Ga0133561_11247	probable phosphoglycerate mutase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076526	Ga0133562_11287	probable phosphoglycerate mutase	2684622913	Lactobacillus melliventris Lb_184	2
2686072969	Ga0133564_11223	probable phosphoglycerate mutase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686073751	Ga0133564_111016	probable rRNA maturation factor	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077343	Ga0133562_12789	probable rRNA maturation factor	2684622913	Lactobacillus melliventris Lb_184	2
2686079198	Ga0133561_11955	probable rRNA maturation factor	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075498	Ga0133563_11847	probable rRNA maturation factor	2684622912	Lactobacillus apis Lb_185	2
2686074012	Ga0133564_111283	proline iminopeptidase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079436	Ga0133561_111200	proline iminopeptidase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075728	Ga0133563_111083	proline iminopeptidase	2684622912	Lactobacillus apis Lb_185	2
2686076462	Ga0133562_11223	Prolyl oligopeptidase family protein	2684622913	Lactobacillus melliventris Lb_184	2
2686072932	Ga0133564_11186	Prolyl oligopeptidase family protein	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078456	Ga0133561_11202	Prolyl oligopeptidase family protein	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076857	Ga0133562_12299	protein FrlC	2684622913	Lactobacillus melliventris Lb_184	2
2686076899	Ga0133562_12341	Protein involved in sex pheromone biosynthesis	2684622913	Lactobacillus melliventris Lb_184	2
2686073304	Ga0133564_11564	Protein involved in sex pheromone biosynthesis	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075100	Ga0133563_11444	Protein involved in sex pheromone biosynthesis	2684622912	Lactobacillus apis Lb_185	2
2686078792	Ga0133561_11544	Protein involved in sex pheromone biosynthesis	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686080006	Ga0133561_111774	Protein kinase domain-containing protein	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686080033	Ga0133561_124	Protein kinase domain-containing protein	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074906	Ga0133563_11245	Protein N-acetyltransferase, RimJ/RimL family	2684622912	Lactobacillus apis Lb_185	2
2686078626	Ga0133561_11373	Protein N-acetyltransferase, RimJ/RimL family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079270	Ga0133561_111031	Protein N-acetyltransferase, RimJ/RimL family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076708	Ga0133562_12148	Protein N-acetyltransferase, RimJ/RimL family	2684622913	Lactobacillus melliventris Lb_184	2
2686076625	Ga0133562_1264	Protein N-acetyltransferase, RimJ/RimL family	2684622913	Lactobacillus melliventris Lb_184	2
2686073094	Ga0133564_11349	Protein N-acetyltransferase, RimJ/RimL family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077414	Ga0133562_12863	Protein N-acetyltransferase, RimJ/RimL family	2684622913	Lactobacillus melliventris Lb_184	2
2686073645	Ga0133564_11908	Protein of unknown function (DUF1049)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075394	Ga0133563_11741	Protein of unknown function (DUF1049)	2684622912	Lactobacillus apis Lb_185	2
2686079098	Ga0133561_11853	Protein of unknown function (DUF1049)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686077244	Ga0133562_12688	Protein of unknown function (DUF1049)	2684622913	Lactobacillus melliventris Lb_184	2
2686075843	Ga0133563_111202	protein of unknown function (DUF1542)	2684622912	Lactobacillus apis Lb_185	2
2686079024	Ga0133561_11777	protein of unknown function (DUF1542)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075112	Ga0133563_11456	Protein of unknown function (DUF1722)	2684622912	Lactobacillus apis Lb_185	2
2686078999	Ga0133561_11752	Protein of unknown function (DUF1722)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075154	Ga0133563_11499	protein of unknown function (DUF1827)	2684622912	Lactobacillus apis Lb_185	2
2686076952	Ga0133562_12394	protein of unknown function (DUF1827)	2684622913	Lactobacillus melliventris Lb_184	2
2686078853	Ga0133561_11606	protein of unknown function (DUF1827)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073356	Ga0133564_11617	protein of unknown function (DUF1827)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077631	Ga0133562_121086	protein of unknown function (DUF1883)	2684622913	Lactobacillus melliventris Lb_184	2
2686077110	Ga0133562_12552	protein of unknown function (DUF2479)	2684622913	Lactobacillus melliventris Lb_184	2
2686073186	Ga0133564_11444	Protein of unknown function (DUF2507)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078701	Ga0133561_11451	Protein of unknown function (DUF2507)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074984	Ga0133563_11326	Protein of unknown function (DUF2507)	2684622912	Lactobacillus apis Lb_185	2
2686076728	Ga0133562_12168	Protein of unknown function (DUF2507)	2684622913	Lactobacillus melliventris Lb_184	2
2686075794	Ga0133563_111153	Protein of unknown function (DUF2508)	2684622912	Lactobacillus apis Lb_185	2
2686077678	Ga0133562_121134	Protein of unknown function (DUF2508)	2684622913	Lactobacillus melliventris Lb_184	2
2686079529	Ga0133561_111296	Protein of unknown function (DUF2508)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074083	Ga0133564_111358	Protein of unknown function (DUF2508)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076811	Ga0133562_12252	Protein of unknown function (DUF2577)	2684622913	Lactobacillus melliventris Lb_184	2
2686073543	Ga0133564_11804	Protein of unknown function (DUF2628)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076812	Ga0133562_12253	Protein of unknown function (DUF2634)	2684622913	Lactobacillus melliventris Lb_184	2
2686077801	Ga0133562_121257	Protein of unknown function (DUF2785)	2684622913	Lactobacillus melliventris Lb_184	2
2686079631	Ga0133561_111398	Protein of unknown function (DUF2785)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075917	Ga0133563_111276	Protein of unknown function (DUF2785)	2684622912	Lactobacillus apis Lb_185	2
2686074198	Ga0133564_111473	Protein of unknown function (DUF2785)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074426	Ga0133564_111704	Protein of unknown function (DUF2922)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076095	Ga0133563_111455	Protein of unknown function (DUF2922)	2684622912	Lactobacillus apis Lb_185	2
2686078017	Ga0133562_121474	Protein of unknown function (DUF2922)	2684622913	Lactobacillus melliventris Lb_184	2
2686079805	Ga0133561_111572	Protein of unknown function (DUF2922)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686077247	Ga0133562_12691	Protein of unknown function (DUF2929)	2684622913	Lactobacillus melliventris Lb_184	2
2686079101	Ga0133561_11856	Protein of unknown function (DUF2929)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073648	Ga0133564_11911	Protein of unknown function (DUF2929)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075397	Ga0133563_11744	Protein of unknown function (DUF2929)	2684622912	Lactobacillus apis Lb_185	2
2686074870	Ga0133563_11209	Protein of unknown function (DUF2961)	2684622912	Lactobacillus apis Lb_185	2
2686076152	Ga0133563_111512	Protein of unknown function (DUF2961)	2684622912	Lactobacillus apis Lb_185	2
2686076593	Ga0133562_1232	Protein of unknown function (DUF2961)	2684622913	Lactobacillus melliventris Lb_184	2
2686078192	Ga0133562_1396	Protein of unknown function (DUF2961)	2684622913	Lactobacillus melliventris Lb_184	2
2686077169	Ga0133562_12611	Protein of unknown function (DUF2969)	2684622913	Lactobacillus melliventris Lb_184	2
2686075318	Ga0133563_11663	Protein of unknown function (DUF2969)	2684622912	Lactobacillus apis Lb_185	2
2686079018	Ga0133561_11771	Protein of unknown function (DUF2969)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073563	Ga0133564_11824	Protein of unknown function (DUF2969)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078271	Ga0133561_1114	Protein of unknown function (DUF2974)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686072763	Ga0133564_1114	Protein of unknown function (DUF2974)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074680	Ga0133563_1116	Protein of unknown function (DUF2974)	2684622912	Lactobacillus apis Lb_185	2
2686076256	Ga0133562_1114	Protein of unknown function (DUF2974)	2684622913	Lactobacillus melliventris Lb_184	2
2686077827	Ga0133562_121283	Protein of unknown function (DUF3021)	2684622913	Lactobacillus melliventris Lb_184	2
2686079660	Ga0133561_111427	Protein of unknown function (DUF3021)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686078809	Ga0133561_11561	Protein of unknown function (DUF3021)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073317	Ga0133564_11577	Protein of unknown function (DUF3021)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075944	Ga0133563_111303	Protein of unknown function (DUF3021)	2684622912	Lactobacillus apis Lb_185	2
2686078985	Ga0133561_11738	Protein of unknown function (DUF3021)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075114	Ga0133563_11458	Protein of unknown function (DUF3021)	2684622912	Lactobacillus apis Lb_185	2
2686074237	Ga0133564_111512	Protein of unknown function (DUF3021)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076911	Ga0133562_12353	Protein of unknown function (DUF3021)	2684622913	Lactobacillus melliventris Lb_184	2
2686075908	Ga0133563_111267	Protein of unknown function (DUF3021)	2684622912	Lactobacillus apis Lb_185	2
2686077794	Ga0133562_121250	Protein of unknown function (DUF3021)	2684622913	Lactobacillus melliventris Lb_184	2
2686074589	Ga0133564_111869	Protein of unknown function (DUF3100)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079971	Ga0133561_111739	Protein of unknown function (DUF3100)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076605	Ga0133562_1244	Protein of unknown function (DUF3290)	2684622913	Lactobacillus melliventris Lb_184	2
2686073074	Ga0133564_11329	Protein of unknown function (DUF3290)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074882	Ga0133563_11221	Protein of unknown function (DUF3290)	2684622912	Lactobacillus apis Lb_185	2
2686078606	Ga0133561_11353	Protein of unknown function (DUF3290)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075337	Ga0133563_11683	Protein of unknown function (DUF3397)	2684622912	Lactobacillus apis Lb_185	2
2686077187	Ga0133562_12630	Protein of unknown function (DUF3397)	2684622913	Lactobacillus melliventris Lb_184	2
2686073586	Ga0133564_11848	Protein of unknown function (DUF3397)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079043	Ga0133561_11797	Protein of unknown function (DUF3397)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074592	Ga0133564_111872	Protein of unknown function (DUF3737)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079974	Ga0133561_111742	Protein of unknown function (DUF3737)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686078191	Ga0133562_1395	Protein of unknown function (DUF3737)	2684622913	Lactobacillus melliventris Lb_184	2
2686076191	Ga0133563_111551	Protein of unknown function (DUF3737)	2684622912	Lactobacillus apis Lb_185	2
2686074721	Ga0133563_1157	Protein of unknown function (DUF3816)	2684622912	Lactobacillus apis Lb_185	2
2686076338	Ga0133562_1196	Protein of unknown function (DUF3816)	2684622913	Lactobacillus melliventris Lb_184	2
2686073538	Ga0133564_11799	protein of unknown function (DUF3862)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078991	Ga0133561_11744	protein of unknown function (DUF3862)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076764	Ga0133562_12205	protein of unknown function (DUF3862)	2684622913	Lactobacillus melliventris Lb_184	2
2686075296	Ga0133563_11641	protein of unknown function (DUF3862)	2684622912	Lactobacillus apis Lb_185	2
2686073871	Ga0133564_111139	protein of unknown function (DUF3883)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686073703	Ga0133564_11967	Protein of unknown function (DUF3923)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077302	Ga0133562_12747	Protein of unknown function (DUF3923)	2684622913	Lactobacillus melliventris Lb_184	2
2686079159	Ga0133561_11915	Protein of unknown function (DUF3923)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079900	Ga0133561_111667	Protein of unknown function (DUF4038)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075336	Ga0133563_11682	Protein of unknown function (DUF4044)	2684622912	Lactobacillus apis Lb_185	2
2686079042	Ga0133561_11796	Protein of unknown function (DUF4044)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073585	Ga0133564_11847	Protein of unknown function (DUF4044)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077186	Ga0133562_12629	Protein of unknown function (DUF4044)	2684622913	Lactobacillus melliventris Lb_184	2
2686073832	Ga0133564_111100	Protein of unknown function (DUF4231)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077067	Ga0133562_12509	protein of unknown function (DUF4352)	2684622913	Lactobacillus melliventris Lb_184	2
2686073495	Ga0133564_11756	protein of unknown function (DUF4393)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079465	Ga0133561_111231	protein of unknown function (DUF4393)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686077839	Ga0133562_121295	protein of unknown function (DUF4411)	2684622913	Lactobacillus melliventris Lb_184	2
2686076339	Ga0133562_1197	protein of unknown function (DUF4430)	2684622913	Lactobacillus melliventris Lb_184	2
2686072821	Ga0133564_1172	protein of unknown function (DUF4430)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076340	Ga0133562_1198	protein of unknown function (DUF4430)	2684622913	Lactobacillus melliventris Lb_184	2
2686072820	Ga0133564_1171	protein of unknown function (DUF4430)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078345	Ga0133561_1188	protein of unknown function (DUF4430)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074722	Ga0133563_1158	protein of unknown function (DUF4430)	2684622912	Lactobacillus apis Lb_185	2
2686073765	Ga0133564_111030	protein of unknown function (DUF4432)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077356	Ga0133562_12802	protein of unknown function (DUF4432)	2684622913	Lactobacillus melliventris Lb_184	2
2686079574	Ga0133561_111341	protein of unknown function (DUF4433)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076299	Ga0133562_1157	protein of unknown function (DUF4832)	2684622913	Lactobacillus melliventris Lb_184	2
2686074693	Ga0133563_1129	protein of unknown function (DUF4832)	2684622912	Lactobacillus apis Lb_185	2
2686074692	Ga0133563_1128	protein of unknown function (DUF4832)	2684622912	Lactobacillus apis Lb_185	2
2686076300	Ga0133562_1158	protein of unknown function (DUF4832)	2684622913	Lactobacillus melliventris Lb_184	2
2686078655	Ga0133561_11404	protein of unknown function (DUF4918)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076666	Ga0133562_12106	protein of unknown function (DUF4918)	2684622913	Lactobacillus melliventris Lb_184	2
2686073122	Ga0133564_11379	protein of unknown function (DUF4918)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076478	Ga0133562_11239	protein of unknown function (DUF4931)	2684622913	Lactobacillus melliventris Lb_184	2
2686078478	Ga0133561_11224	protein of unknown function (DUF4931)	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074812	Ga0133563_11151	protein of unknown function (DUF4931)	2684622912	Lactobacillus apis Lb_185	2
2686072947	Ga0133564_11201	protein of unknown function (DUF4931)	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076767	Ga0133562_12208	protein of unknown function (DUF771)	2684622913	Lactobacillus melliventris Lb_184	2
2686077073	Ga0133562_12515	protein of unknown function (DUF771)	2684622913	Lactobacillus melliventris Lb_184	2
2686077840	Ga0133562_121296	protein of unknown function (DUF955)	2684622913	Lactobacillus melliventris Lb_184	2
2686075363	Ga0133563_11710	protein of unknown function DUF1828	2684622912	Lactobacillus apis Lb_185	2
2686079069	Ga0133561_11824	protein of unknown function DUF1828	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686077213	Ga0133562_12657	protein of unknown function DUF1828	2684622913	Lactobacillus melliventris Lb_184	2
2686073612	Ga0133564_11875	protein of unknown function DUF1828	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076973	Ga0133562_12415	protein RodZ, contains Xre-like HTH and DUF4115 domains	2684622913	Lactobacillus melliventris Lb_184	2
2686073380	Ga0133564_11641	protein RodZ, contains Xre-like HTH and DUF4115 domains	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078874	Ga0133561_11627	protein RodZ, contains Xre-like HTH and DUF4115 domains	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075175	Ga0133563_11520	protein RodZ, contains Xre-like HTH and DUF4115 domains	2684622912	Lactobacillus apis Lb_185	2
2686074841	Ga0133563_11180	protein-tyrosine phosphatase	2684622912	Lactobacillus apis Lb_185	2
2686076516	Ga0133562_11277	protein-tyrosine phosphatase	2684622913	Lactobacillus melliventris Lb_184	2
2686073057	Ga0133564_11312	protein-tyrosine phosphatase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076534	Ga0133562_11295	protein-tyrosine phosphatase	2684622913	Lactobacillus melliventris Lb_184	2
2686078130	Ga0133562_1332	protein-tyrosine phosphatase	2684622913	Lactobacillus melliventris Lb_184	2
2686074522	Ga0133564_111800	protein-tyrosine phosphatase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074655	Ga0133564_111935	protein-tyrosine phosphatase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686072992	Ga0133564_11246	protein-tyrosine phosphatase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079916	Ga0133561_111683	protein-tyrosine phosphatase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079452	Ga0133561_111218	protein-tyrosine phosphatase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076140	Ga0133563_111500	protein-tyrosine phosphatase	2684622912	Lactobacillus apis Lb_185	2
2686078537	Ga0133561_11283	protein-tyrosine phosphatase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686078509	Ga0133561_11255	protein-tyrosine phosphatase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074037	Ga0133564_111310	protein-tyrosine phosphatase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075042	Ga0133563_11386	protein-tyrosine phosphatase	2684622912	Lactobacillus apis Lb_185	2
2686077619	Ga0133562_121073	protein-tyrosine phosphatase	2684622913	Lactobacillus melliventris Lb_184	2
2686078475	Ga0133561_11221	PTS system, arbutin-like IIC component	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076475	Ga0133562_11236	PTS system, arbutin-like IIC component	2684622913	Lactobacillus melliventris Lb_184	2
2686074663	Ga0133564_111943	PTS system, ascorbate-specific IIA component	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074662	Ga0133564_111942	PTS system, ascorbate-specific IIB component	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079976	Ga0133561_111744	PTS system, ascorbate-specific IIB component	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079977	Ga0133561_111745	PTS system, ascorbate-specific IIC component	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079675	Ga0133561_111442	PTS system, ascorbate-specific IIC component	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686077594	Ga0133562_121046	PTS system, beta-glucosides-specific IIC component	2684622913	Lactobacillus melliventris Lb_184	2
2686079942	Ga0133561_111710	PTS system, beta-glucosides-specific IIC component	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073541	Ga0133564_11802	PTS system, beta-glucosides-specific IIC component	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078155	Ga0133562_1358	PTS system, beta-glucosides-specific IIC component	2684622913	Lactobacillus melliventris Lb_184	2
2686079656	Ga0133561_111423	PTS system, beta-glucosides-specific IIC component	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073153	Ga0133564_11410	PTS system, beta-glucosides-specific IIC component	2684622911	Lactobacillus kullabergensis Lb_186	2
2686073994	Ga0133564_111265	PTS system, beta-glucosides-specific IIC component	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074225	Ga0133564_111500	PTS system, beta-glucosides-specific IIC component	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076866	Ga0133562_12308	PTS system, cellobiose-specific IIA component	2684622913	Lactobacillus melliventris Lb_184	2
2686075054	Ga0133563_11398	PTS system, cellobiose-specific IIA component	2684622912	Lactobacillus apis Lb_185	2
2686073512	Ga0133564_11773	PTS system, cellobiose-specific IIA component	2684622911	Lactobacillus kullabergensis Lb_186	2
2686073260	Ga0133564_11520	PTS system, cellobiose-specific IIA component	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079924	Ga0133561_111691	PTS system, cellobiose-specific IIA component	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686078761	Ga0133561_11513	PTS system, cellobiose-specific IIA component	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074658	Ga0133564_111938	PTS system, cellobiose-specific IIA component	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075288	Ga0133563_11633	PTS system, cellobiose-specific IIB component	2684622912	Lactobacillus apis Lb_185	2
2686076865	Ga0133562_12307	PTS system, cellobiose-specific IIB component	2684622913	Lactobacillus melliventris Lb_184	2
2686075053	Ga0133563_11397	PTS system, cellobiose-specific IIB component	2684622912	Lactobacillus apis Lb_185	2
